,date_name,local_team_id,local_team,local_result,visitor_result,visitor_team,visitor_team_id
23062,Superliga 2018/19 - Fecha 4,80,San Martin (SJ),1,2,Huracan,48
23063,Superliga 2017/18 - Fecha 22,80,San Martin (SJ),0,1,Huracan,48
23064,Campeonato 2016/17 - Fecha 15,80,San Martin (SJ),0,1,Huracan,48
23065,Torneo 2016 - Fecha 10,48,Huracan,4,3,San Martin (SJ),80
23066,Campeonato 2015 - Fecha 17,80,San Martin (SJ),3,2,Huracan,48
23067,Torneo Clausura 2008 - Fecha 9,80,San Martin (SJ),2,0,Huracan,48
23068,Torneo Apertura 2007 - Fecha 9,48,Huracan,2,1,San Martin (SJ),80
23069,Superliga 2018/19 - Fecha 22,48,Huracan,1,3,San Martin (T),81
23070,Torneo Clausura 2009 - Fecha 1,48,Huracan,1,0,San Martin (T),81
23071,Torneo Apertura 2008 - Fecha 1,81,San Martin (T),2,0,Huracan,48
23072,Torneo Clausura 1993 - Fecha 3,81,San Martin (T),1,3,Huracan,48
23073,Torneo Apertura 1992 - Fecha 3,48,Huracan,2,0,San Martin (T),81
23074,Nacional 1975 - Grupo A,48,Huracan,5,0,San Martin (T),81
23075,Nacional 1975 - Grupo A,81,San Martin (T),4,0,Huracan,48
23076,Nacional 1969 - Fecha 6,81,San Martin (T),0,2,Huracan,48
23077,Nacional 1968 - Fecha 6,48,Huracan,7,1,San Martin (T),81
23078,Metropolitano 1976 - Grupo A,48,Huracan,2,1,San Telmo,82
23079,Metropolitano 1976 - Grupo A,82,San Telmo,0,1,Huracan,48
23080,Campeonato 2016/17 - Fecha 4,48,Huracan,0,0,Sarmiento (J),84
23081,Campeonato 2015 - Fecha 28,48,Huracan,3,0,Sarmiento (J),84
23082,Metropolitano 1982 - Fecha 23,48,Huracan,2,1,Sarmiento (J),84
23083,Metropolitano 1982 - Fecha 4,84,Sarmiento (J),0,2,Huracan,48
23084,Metropolitano 1981 - Fecha 23,84,Sarmiento (J),2,0,Huracan,48
23085,Metropolitano 1981 - Fecha 6,48,Huracan,2,1,Sarmiento (J),84
23086,Nacional 1967 - Grupo Promocional,86,Sp. Guzman (T),0,3,Huracan,48
23087,Nacional 1967 - Grupo Promocional,48,Huracan,3,0,Sp. Guzman (T),86
23088,Superliga 2019/20 - Fecha 21,88,Talleres (C),4,2,Huracan,48
23089,Superliga 2018/19 - Fecha 19,88,Talleres (C),0,0,Huracan,48
23090,Superliga 2017/18 - Fecha 26,88,Talleres (C),0,0,Huracan,48
23091,Campeonato 2016/17 - Fecha 14,48,Huracan,1,0,Talleres (C),88
23092,Torneo Clausura 2003 - Fecha 9,48,Huracan,2,4,Talleres (C),88
23093,Torneo Apertura 2002 - Fecha 9,88,Talleres (C),5,0,Huracan,48
23094,Torneo Clausura 2002 - Fecha 6,48,Huracan,0,1,Talleres (C),88
23095,Torneo Apertura 2001 - Fecha 6,88,Talleres (C),3,3,Huracan,48
23096,Torneo Clausura 2001 - Fecha 4,88,Talleres (C),4,2,Huracan,48
23097,Torneo Apertura 2000 - Fecha 4,48,Huracan,1,1,Talleres (C),88
23098,Torneo Clausura 1999 - Fecha 17,88,Talleres (C),2,2,Huracan,48
23099,Torneo Apertura 1998 - Fecha 17,48,Huracan,2,5,Talleres (C),88
23100,Torneo Clausura 1995 - Fecha 5,48,Huracan,1,1,Talleres (C),88
23101,Torneo Apertura 1994 - Fecha 5,88,Talleres (C),2,2,Huracan,48
23102,Torneo Clausura 1993 - Fecha 14,88,Talleres (C),0,0,Huracan,48
23103,Torneo Apertura 1992 - Fecha 14,48,Huracan,2,1,Talleres (C),88
23104,Torneo Clausura 1992 - Fecha 14,48,Huracan,2,3,Talleres (C),88
23105,Torneo Apertura 1991 - Fecha 14,88,Talleres (C),1,1,Huracan,48
23106,Torneo Clausura 1991 - Fecha 18,48,Huracan,1,0,Talleres (C),88
23107,Campeonato 1990/91 - Fecha 18,88,Talleres (C),1,2,Huracan,48
23108,Campeonato 1985/86  - Fecha 24,88,Talleres (C),1,3,Huracan,48
23109,Campeonato 1985/86  - Fecha 5,48,Huracan,1,1,Talleres (C),88
23110,Torneo Nacional 1985  - Grupo C,88,Talleres (C),1,0,Huracan,48
23111,Torneo Nacional 1985  - Grupo C,48,Huracan,1,1,Talleres (C),88
23112,Metropolitano 1984 - Fecha 38,48,Huracan,2,2,Talleres (C),88
23113,Metropolitano 1984 - Fecha 19,88,Talleres (C),5,2,Huracan,48
23114,Metropolitano 1983 - Fecha 33,88,Talleres (C),2,0,Huracan,48
23115,Metropolitano 1983 - Fecha 14,48,Huracan,3,0,Talleres (C),88
23116,Metropolitano 1982 - Fecha 33,48,Huracan,2,3,Talleres (C),88
23117,Metropolitano 1982 - Fecha 14,88,Talleres (C),2,1,Huracan,48
23118,Torneo Nacional 1982 - Torneo Nacional,88,Talleres (C),0,2,Huracan,48
23119,Torneo Nacional 1982 - Torneo Nacional,48,Huracan,0,0,Talleres (C),88
23120,Metropolitano 1981 - Fecha 19,48,Huracan,1,1,Talleres (C),88
23121,Metropolitano 1981 - Fecha 2,88,Talleres (C),2,0,Huracan,48
23122,Metropolitano 1980 - Fecha 20,88,Talleres (C),1,5,Huracan,48
23123,Metropolitano 1980 - Fecha 1,48,Huracan,1,1,Talleres (C),88
23124,Nacional 1980 - Grupo B,88,Talleres (C),1,1,Huracan,48
23125,Nacional 1980 - Grupo B,48,Huracan,4,1,Talleres (C),88
23126,Nacional 1979 - Grupo B,48,Huracan,4,2,Talleres (C),88
23127,Nacional 1979 - Grupo B,88,Talleres (C),4,2,Huracan,48
23128,Nacional 1978 - Cuartos de Final,88,Talleres (C),3,0,Huracan,48
23129,Nacional 1978 - Cuartos de Final,48,Huracan,2,1,Talleres (C),88
23130,Nacional 1969 - Fecha 4,88,Talleres (C),0,1,Huracan,48
23131,Campeonato 1938 - Fecha 18,48,Huracan,1,2,Talleres (RdE),89
23132,Campeonato 1938 - Fecha 1,89,Talleres (RdE),2,7,Huracan,48
23133,Campeonato 1937 - Fecha 26,48,Huracan,6,2,Talleres (RdE),89
23134,Campeonato 1937 - Fecha 8,89,Talleres (RdE),1,1,Huracan,48
23135,Campeonato 1936 - Fecha 3,89,Talleres (RdE),1,1,Huracan,48
23136,Copa de Honor 1936 - Fecha 3,48,Huracan,2,0,Talleres (RdE),89
23137,Campeonato 1935 - Fecha 21,89,Talleres (RdE),3,2,Huracan,48
23138,Campeonato 1935 - Fecha 4,48,Huracan,1,1,Talleres (RdE),89
23139,Campeonato 1933 - Fecha 18,48,Huracan,1,1,Talleres (RdE),89
23140,Campeonato 1933 - Fecha 1,89,Talleres (RdE),2,2,Huracan,48
23141,Campeonato 1932 - Fecha 29,89,Talleres (RdE),2,3,Huracan,48
23142,Campeonato 1932 - Fecha 12,48,Huracan,2,2,Talleres (RdE),89
23143,Campeonato 1931 - Fecha 31,48,Huracan,4,1,Talleres (RdE),89
23144,Campeonato 1931 - Fecha 14,89,Talleres (RdE),2,4,Huracan,48
23145,Superliga 2017/18 - Fecha 20,90,Temperley,1,2,Huracan,48
23146,Campeonato 2016/17 - Fecha 6,48,Huracan,1,2,Temperley,90
23147,Torneo 2016 - Fecha 8,48,Huracan,4,2,Temperley,90
23148,Campeonato 2015 - Fecha 13,90,Temperley,0,0,Huracan,48
23149,Campeonato 1985/86  - Fecha 33,48,Huracan,2,1,Temperley,90
23150,Campeonato 1985/86  - Fecha 14,90,Temperley,1,1,Huracan,48
23151,Metropolitano 1984 - Fecha 23,48,Huracan,1,0,Temperley,90
23152,Metropolitano 1984 - Fecha 4,90,Temperley,0,1,Huracan,48
23153,Metropolitano 1983 - Fecha 31,90,Temperley,1,2,Huracan,48
23154,Metropolitano 1983 - Fecha 12,48,Huracan,2,0,Temperley,90
23155,Metropolitano 1977 - Fecha 35,48,Huracan,5,3,Temperley,90
23156,Metropolitano 1977 - Fecha 12,90,Temperley,2,1,Huracan,48
23157,Metropolitano 1975 - Fecha 37,90,Temperley,1,3,Huracan,48
23158,Metropolitano 1975 - Fecha 18,48,Huracan,2,0,Temperley,90
23159,Superliga 2018/19 - Fecha 6,91,Tigre,0,2,Huracan,48
23160,Superliga 2017/18 - Fecha 24,91,Tigre,0,2,Huracan,48
23161,Campeonato 2016/17 - Fecha 3,91,Tigre,1,1,Huracan,48
23162,Torneo 2016 - Fecha 2,91,Tigre,1,2,Huracan,48
23163,Campeonato 2015 - Fecha 10,48,Huracan,1,2,Tigre,91
23164,Torneo Clausura 2011 - Fecha 17,48,Huracan,3,2,Tigre,91
23165,Torneo Apertura 2010 - Fecha 17,91,Tigre,3,1,Huracan,48
23166,Torneo Clausura 2010 - Fecha 8,48,Huracan,2,3,Tigre,91
23167,Torneo Apertura 2009 - Fecha 8,91,Tigre,2,2,Huracan,48
23168,Torneo Clausura 2009 - Fecha 11,91,Tigre,0,1,Huracan,48
23169,Torneo Apertura 2008 - Fecha 11,48,Huracan,0,3,Tigre,91
23170,Torneo Clausura 2008 - Fecha 3,91,Tigre,1,2,Huracan,48
23171,Torneo Apertura 2007 - Fecha 3,48,Huracan,0,0,Tigre,91
23172,Metropolitano 1980 - Fecha 28,48,Huracan,5,1,Tigre,91
23173,Metropolitano 1980 - Fecha 9,91,Tigre,2,5,Huracan,48
23174,Metropolitano 1968 - Grupo B,48,Huracan,2,0,Tigre,91
23175,Metropolitano 1968 - Grupo B,91,Tigre,1,0,Huracan,48
23176,Campeonato 1958 - Fecha 18,48,Huracan,1,0,Tigre,91
23177,Campeonato 1958 - Fecha 3,91,Tigre,0,2,Huracan,48
23178,Campeonato 1957 - Fecha 30,91,Tigre,2,1,Huracan,48
23179,Campeonato 1957 - Fecha 15,48,Huracan,4,1,Tigre,91
23180,Campeonato 1956 - Fecha 26,91,Tigre,3,2,Huracan,48
23181,Campeonato 1956 - Fecha 11,48,Huracan,2,1,Tigre,91
23182,Campeonato 1955 - Fecha 19,48,Huracan,2,0,Tigre,91
23183,Campeonato 1955 - Fecha 4,91,Tigre,2,1,Huracan,48
23184,Campeonato 1954 - Fecha 19,91,Tigre,1,2,Huracan,48
23185,Campeonato 1954 - Fecha 4,48,Huracan,1,2,Tigre,91
23186,Campeonato 1950 - Desempate Descenso,48,Huracan,5,1,Tigre,91
23187,Campeonato 1950 - Desempate Descenso,91,Tigre,1,3,Huracan,48
23188,Campeonato 1950 - Fecha 21,48,Huracan,0,1,Tigre,91
23189,Campeonato 1950 - Fecha 4,91,Tigre,1,1,Huracan,48
23190,Campeonato 1949 - Fecha 18,48,Huracan,2,2,Tigre,91
23191,Campeonato 1949 - Fecha 1,91,Tigre,1,2,Huracan,48
23192,Campeonato 1948 - Fecha 19,91,Tigre,2,2,Huracan,48
23193,Campeonato 1948 - Fecha 4,48,Huracan,4,0,Tigre,91
23194,Campeonato 1947 - Fecha 30,91,Tigre,3,1,Huracan,48
23195,Campeonato 1947 - Fecha 15,48,Huracan,3,1,Tigre,91
23196,Campeonato 1946 - Fecha 24,91,Tigre,2,2,Huracan,48
23197,Campeonato 1946 - Fecha 9,48,Huracan,3,3,Tigre,91
23198,Campeonato 1942 - Fecha 25,91,Tigre,1,1,Huracan,48
23199,Campeonato 1942 - Fecha 10,48,Huracan,0,0,Tigre,91
23200,Campeonato 1941 - Fecha 27,91,Tigre,3,1,Huracan,48
23201,Campeonato 1941 - Fecha 12,48,Huracan,2,2,Tigre,91
23202,Campeonato 1940 - Fecha 34,48,Huracan,3,0,Tigre,91
23203,Campeonato 1940 - Fecha 17,91,Tigre,0,1,Huracan,48
23204,Campeonato 1939 - Fecha 25,48,Huracan,1,1,Tigre,91
23205,Campeonato 1939 - Fecha 8,91,Tigre,1,2,Huracan,48
23206,Campeonato 1938 - Fecha 27,48,Huracan,9,3,Tigre,91
23207,Campeonato 1938 - Fecha 10,91,Tigre,1,2,Huracan,48
23208,Campeonato 1937 - Fecha 24,48,Huracan,1,0,Tigre,91
